"","SRR7624381","SRR7624384","SRR7624386"
"chr13:36726461-36727733",706.693333333333,452.193333333333,698.02
"chr13:36734459-36735481",431.433333333333,358.686666666667,689.346666666667
"chr13:36735764-36736823",827.446666666667,555.653333333333,656.12
"chr13:36736351-36736806",438.713333333333,347.26,430.5
"chr13:37311371-37312696",463.32,338.226666666667,533.516666666667
"chr13:37451954-37453216",708.546666666667,564.413333333333,593.66
"chr13:37477400-37478614",405.833333333333,361.033333333333,453.226666666667
"chr13:37579397-37580149",374.513333333333,242.626666666667,289.22
"chr13:37777912-37779243",1222.87333333333,1077.15333333333,1356.92666666667
"chr13:37825424-37827990",4684.88666666667,4494.86666666667,4647.7
"chr13:37837700-37839345",872.826666666667,980.093333333333,509.54
"chr13:37846987-37848067",321.853333333333,593.236666666667,449.78
"chr13:37848727-37849408",273.546666666667,402.206666666667,334.54
"chr13:37854050-37855002",586.126666666667,573.92,426.333333333333
"chr13:37857115-37858586",1113.84,1373.15333333333,1017.01333333333
"chr13:37929329-37931431",689.373333333333,855.52,594.5
"chr13:37930384-37932327",568.153333333333,780.64,678.443333333333
"chr13:37931569-37932126",291.773333333333,354.27,363.926666666667
"chr13:37992724-37994281",3396.76666666667,3228.2,3377.38666666667
"chr13:38036384-38038214",3777.60666666667,3193.28,3024.10666666667
"chr13:38080178-38081367",419.166666666667,382.853333333333,399.506666666667
"chr13:38150960-38153038",2234.92666666667,1607.40666666667,2016.95
"chr13:38204734-38206220",2863.85333333333,2503.08666666667,2326.96666666667
"chr13:38345055-38347191",1149.90666666667,843,1392.46666666667
"chr13:38527138-38528724",1798.63333333333,2437.92,2694.56666666667
"chr13:38634209-38635508",2173.49333333333,1945.84,1840.42
"chr13:38657624-38659147",3857.88666666667,3588.63333333333,3848.94666666667
"chr13:38665048-38666438",971.9,566.12,510.266666666667
"chr13:38959649-38960960",1575.76,1356.63333333333,995.846666666667
"chr13:39823462-39824698",458.04,288.046666666667,382.92
"chr13:40703854-40705388",870.713333333333,620.373333333333,821.886666666667
"chr13:40704799-40705308",392.493333333333,294.286666666667,353.16
"chr13:40708943-40709447",390.933333333333,301.863333333333,313.846666666667
"chr13:40709742-40710430",456.546666666667,326.526666666667,344.226666666667
"chr13:40716588-40717531",766.873333333333,794.186666666667,431.24
"chr13:40722408-40723875",1180.2,1384.01333333333,1049.21
"chr13:40728287-40728676",504.95,401.306666666667,356.76
"chr13:40729994-40730345",465.713333333333,331.14,336.653333333333
"chr13:40730484-40731914",2193.57333333333,1636.15333333333,1401.68
"chr13:40737823-40738439",410.34,271.42,424.453333333333
"chr13:40744315-40745261",459.026666666667,344.423333333333,419.806666666667
"chr13:40854121-40855241",798.033333333333,718.166666666667,435.526666666667
"chr13:40859879-40861425",921.013333333333,428.226666666667,304.053333333333
"chr13:40868320-40868935",369.023333333333,324.733333333333,268.69
"chr13:40868916-40870061",354.6,455.926666666667,324.426666666667
"chr13:40880022-40880825",469.233333333333,528.833333333333,339.86
"chr13:40886769-40888475",2561.75666666667,2436.54666666667,2109.79333333333
"chr13:40888661-40889605",1013.68666666667,796.313333333333,568.166666666667
"chr13:40894409-40895148",357.576666666667,530.9,387.82
"chr13:40904126-40905043",404.313333333333,442.366666666667,374.446666666667
"chr13:40917109-40917469",348.093333333333,340.88,369.7
"chr13:40917540-40919492",2042.31333333333,1947.85333333333,1841.66666666667
"chr13:40924945-40925571",251.026666666667,397.653333333333,250.896666666667
"chr13:40937180-40938300",435.05,571.793333333333,331.346666666667
"chr13:40943289-40945468",941.956666666667,1446.46,765.746666666667
"chr13:40951477-40952520",324.473333333333,473.966666666667,374.146666666667
"chr13:40969429-40970278",407.86,288.306666666667,228.9
"chr13:41000187-41002352",4744.97333333333,4790.24666666667,4436.67333333333
"chr13:41016079-41017413",1397.2,1434.25333333333,1144.37333333333
"chr13:41078695-41079796",811.326666666667,854.26,943.473333333333
"chr13:41090879-41091809",378.49,381.333333333333,436.246666666667
"chr13:41113842-41114824",524.553333333333,301.786666666667,360.453333333333
"chr13:41130824-41131630",403.266666666667,199.273333333333,230.533333333333
"chr13:41145761-41147305",630.086666666667,619.72,293.483333333333
"chr13:41152716-41153855",497.693333333333,466.813333333333,409.803333333333
"chr13:41219704-41221077",779.786666666667,1033.60666666667,1136.69333333333
"chr13:41249255-41250863",2059.48666666667,2138.43333333333,2125.62
"chr13:41358249-41359833",1042.72666666667,715.893333333333,773
"chr13:41605047-41605611",625.413333333333,436.08,399.193333333333
"chr13:41605817-41606892",1368.73333333333,1345.54,1355.18333333333
"chr13:41846509-41847941",495.913333333333,239.426666666667,283.65
"chr13:42049265-42049925",912.406666666667,780.396666666667,736.026666666667
"chr13:42051151-42051694",629.94,515.63,475.88
"chr13:42051936-42053438",2346.54666666667,2387.51333333333,2538.98
"chr13:42183376-42184432",562.966666666667,499.753333333333,553.466666666667
"chr13:42300900-42302863",1225.39666666667,1282.33333333333,546.906666666667
"chr13:42436558-42436795",423.973333333333,357.02,397.71
"chr13:42709259-42710458",626.48,462.186666666667,751.42
"chr13:42865841-42867281",439.346666666667,266.003333333333,443.196666666667
"chr13:42916018-42917169",801.653333333333,563.19,911.113333333333
"chr13:43170840-43172469",1280.78,1321.69333333333,1714.34
"chr13:43200362-43201287",401.493333333333,347.346666666667,445.34
"chr13:43215155-43216634",516.26,762.026666666667,761.106666666667
"chr13:43302572-43304820",1738.78,2487.91333333333,2422.96
"chr13:43326461-43327341",240.353333333333,216.28,446.993333333333
"chr13:43365011-43366412",926.166666666667,844.826666666667,1186.83333333333
"chr13:43385363-43386807",449.276666666667,369.353333333333,494.94
"chr13:43398247-43399577",2241.77333333333,2190.92666666667,2072.59333333333
"chr13:43479398-43480663",1506.37666666667,1562.75333333333,1620.14666666667
"chr13:43480876-43481318",435.05,606.3,683.766666666667
"chr13:43481387-43481894",580.313333333333,588.113333333333,642.706666666667
"chr13:43514966-43515727",468.913333333333,419.36,448.313333333333
"chr13:43559176-43560742",1466.57666666667,1709.52,1901.8
"chr13:43615152-43616612",1312.46,1018.15333333333,1008.17333333333
"chr13:43784665-43785655",745.76,453.066666666667,681.9
"chr13:44017852-44018914",358.933333333333,410.826666666667,417.346666666667
"chr13:44208656-44210153",797.66,317.673333333333,284.18
"chr13:44409285-44410356",401.59,293.78,289.666666666667
"chr13:44558162-44559669",534.406666666667,693.78,441.846666666667
"chr13:44634536-44636127",516.906666666667,491.956666666667,627.98
"chr13:44650721-44651786",273.173333333333,313.32,416.533333333333
"chr13:44673253-44674474",329.32,590.386666666667,484.76
"chr13:44697055-44698053",324.673333333333,355.033333333333,412.086666666667
"chr13:44704567-44705653",287.98,514.393333333333,774.5
"chr13:44705787-44706361",322.86,391.686666666667,412.613333333333
"chr13:44729678-44730411",876.713333333333,1513.01333333333,1777.82666666667
"chr13:44730708-44734229",8014.4,10958.82,9156.36666666667
"chr13:44733708-44734666",1348.41333333333,2033.23333333333,1564.95333333333
"chr13:44752003-44752378",253.6,411.9,278.413333333333
"chr13:44754194-44754678",223.76,427.79,342.906666666667
"chr13:44760427-44760883",227.073333333333,352.073333333333,288.866666666667
"chr13:44799726-44800279",211.706666666667,366.9,273.953333333333
"chr13:44811478-44812120",216.043333333333,409.75,291.293333333333
"chr13:44839835-44841019",345.586666666667,632.03,558.06
"chr13:44846968-44847485",318.756666666667,402.633333333333,251.413333333333
"chr13:44851304-44852230",363.446666666667,449.706666666667,285.82
"chr13:44869406-44870216",536.46,990.82,714.44
"chr13:44902233-44903340",303.566666666667,475.233333333333,431.5
"chr13:44951876-44952825",486.096666666667,347.21,360.766666666667
"chr13:45001071-45002717",1900.11333333333,1705.44666666667,1727.98666666667
"chr13:45242190-45243126",490.913333333333,269.513333333333,310.823333333333
"chr13:45389610-45391075",1945.32,1569.19333333333,1801.81333333333
"chr13:45398425-45398708",365.313333333333,319.773333333333,419.873333333333
"chr13:45493426-45494430",508.293333333333,429.12,366.706666666667
"chr13:45507051-45508787",1211.82666666667,1083.98666666667,1157.62666666667
"chr13:45516545-45517450",374.886666666667,298.343333333333,331.963333333333
"chr13:45924491-45925945",561.333333333333,457.13,443.863333333333
"chr13:45963241-45965840",4246.88,3085.25333333333,2811.73
"chr13:46008729-46009404",415.126666666667,330.086666666667,369.826666666667
"chr13:46043089-46044087",461.22,275.886666666667,279.126666666667
"chr13:46417983-46419393",1033.20666666667,639.286666666667,698.053333333333
"chr13:46501661-46502828",808.446666666667,558.48,838.126666666667
"chr13:46645778-46646548",477.466666666667,283.873333333333,260.28
"chr13:46668931-46670733",2527.22,3027.72666666667,3174.2
"chr13:46726026-46728069",4823.78666666667,5731.16666666667,5831.37333333333
"chr13:46728205-46728452",390.063333333333,445.143333333333,394.626666666667
"chr13:46735605-46737007",1012.70666666667,751.36,751.74
"chr13:46751560-46753373",1005.86,1125.34,886.28
"chr13:46758050-46759502",508.76,561.26,510.966666666667
"chr13:46883026-46883982",232.613333333333,353.773333333333,233.326666666667
"chr13:46928583-46929689",1414.22666666667,1693.98666666667,1208.72666666667
"chr13:46929846-46930821",1097.27333333333,1241.72666666667,1093.30333333333
"chr13:46943591-46945334",616.173333333333,846.453333333333,527.84
"chr13:46944622-46945389",378.966666666667,470.793333333333,378.293333333333
"chr13:46974946-46975994",438.836666666667,504.886666666667,384.866666666667
"chr13:47014034-47015192",1029,1135.58,1020.26
"chr13:47042632-47043194",610.683333333333,518.843333333333,455.79
"chr13:47043411-47044697",2161.45333333333,2332.36666666667,2068.94
"chr13:47104666-47106998",3875.84,4834.37333333333,5234.88666666667
"chr13:47106335-47106870",841.893333333333,1144.68666666667,1039.42666666667
"chr13:47122227-47123417",1154.11333333333,908.426666666667,832.913333333333
"chr13:47193369-47194355",664.493333333333,521.906666666667,549.64
"chr13:47855122-47856283",342.506666666667,479.02,332.033333333333
"chr13:48129736-48131277",425.336666666667,359.883333333333,465.526666666667
"chr13:48158977-48160651",650.76,733.08,508.076666666667
"chr13:48227069-48228393",595.02,412.033333333333,567.313333333333
"chr13:48245552-48246846",487.246666666667,233.166666666667,247.05
"chr13:48260921-48262943",3011.78666666667,2182.82666666667,1590.44
"chr13:48273307-48273991",417.006666666667,280.36,270.92
"chr13:48489957-48491713",530.093333333333,801.393333333333,896.126666666667
"chr13:48512614-48513857",1600.88,1387.72666666667,1068.94666666667
"chr13:48540191-48540634",252.38,427.82,294.653333333333
"chr13:48544491-48545893",2922.80666666667,2777.05333333333,2404.01333333333
"chr13:48545972-48546597",1703.53333333333,1798.5,1648.64666666667
"chr13:48552014-48553033",459.253333333333,436.273333333333,479.04
"chr13:48624848-48626032",1230.01333333333,1153.28,1260.48
"chr13:48663021-48663569",417.006666666667,343.28,434.573333333333
"chr13:48668551-48669493",426.713333333333,259.19,400.853333333333
"chr13:48731270-48732222",410.54,294.253333333333,437.816666666667
"chr13:48869741-48870828",946.54,1285.16,1243.45333333333
"chr13:48871010-48871825",750.533333333333,826.393333333333,902.463333333333
"chr13:48877981-48879242",489.973333333333,663.883333333333,562.133333333333
"chr13:48966502-48967831",2469.88,2760.64,2862.62
"chr13:48968201-48969181",1915.63333333333,1891.26666666667,1860.39333333333
"chr13:49012859-49014280",313.473333333333,582.906666666667,923.22
"chr13:49014755-49015456",241.016666666667,375.44,452.546666666667
"chr13:49015587-49016574",329.693333333333,391.466666666667,602.926666666667
"chr13:49146528-49148315",1556.22666666667,1301.11333333333,1953.20666666667
"chr13:49187466-49188596",1253.66,1113.69666666667,1417.45333333333
"chr13:49215034-49216645",1566.80666666667,1646.7,2383.18
"chr13:49247381-49248647",799.34,763.053333333333,1087.76666666667
"chr13:49340731-49342454",2531.63333333333,2625.41333333333,2767.69333333333
"chr13:49420383-49422203",2955.32,2815.61333333333,2954.48
"chr13:49652000-49654256",4677.8,3863.52666666667,4093.52666666667
"chr13:49681380-49683666",4739.40666666667,2922.33333333333,2930.44
"chr13:49684153-49684689",461.366666666667,467.96,359.576666666667
"chr13:50021325-50021743",404.006666666667,481.98,532.853333333333
"chr13:50417472-50418750",1159.00666666667,1471.05,1760.72666666667
"chr13:50451896-50453570",272.46,675.486666666667,690.12
"chr13:50464250-50465473",328.393333333333,602.853333333333,582.606666666667
"chr13:50965998-50967370",256.98,392.51,456.12
"chr13:51017284-51018525",435.213333333333,391.92,494.3
"chr13:51030913-51032263",383.22,410.323333333333,550.31
"chr13:51036127-51037304",430.286666666667,365.653333333333,523.006666666667
"chr13:51099948-51100727",1041.85666666667,1253.23333333333,1011.84666666667
"chr13:51100891-51102810",2206.99666666667,2866.48,3573.2
"chr13:51102996-51103242",258.513333333333,369.923333333333,356.263333333333
"chr13:51122817-51123687",496.006666666667,923.513333333333,358.113333333333
"chr13:51124988-51125375",261.993333333333,439.58,293.06
"chr13:51125809-51126835",404.94,952.553333333333,404.98
"chr13:51170442-51171876",1112.77333333333,1249.78,1539.04666666667
"chr13:51202596-51203310",490.286666666667,660.74,476.84
"chr13:51400356-51401487",518.086666666667,377.623333333333,441.173333333333
"chr13:51408055-51409437",778.333333333333,543.64,791.69
"chr13:51566857-51567886",652.92,482.133333333333,771.836666666667
"chr13:51568641-51569634",461.903333333333,376.636666666667,586.506666666667
"chr13:51594512-51595645",632.31,598.183333333333,908.273333333333
"chr13:51615714-51616941",461.186666666667,387.373333333333,386.98
"chr13:51644585-51645069",845.646666666667,871.266666666667,676.653333333333
"chr13:51645246-51647156",4592.88,4496.14666666667,4681.71333333333
"chr13:51651272-51652472",1924.29333333333,1865.27333333333,1592.51333333333
"chr13:51792289-51793838",2194.94666666667,2379.32,2940.44666666667
"chr13:51845630-51846084",324.893333333333,327.826666666667,470.523333333333
"chr13:51846676-51848656",966.153333333333,1450.6,4973.87333333333
"chr13:51974842-51975941",364.973333333333,563.26,616.44
"chr13:51984053-51985523",341.9,359.333333333333,518.893333333333
"chr13:52096642-52097805",313.22,354.54,415.826666666667
"chr13:52380922-52382150",350.226666666667,364.613333333333,433.273333333333
"chr13:52389148-52390301",414.16,367.23,431.843333333333
"chr13:52529747-52530916",847.566666666667,865.146666666667,800.393333333333
"chr13:52570076-52570867",371.74,380.166666666667,347.823333333333
"chr13:52582694-52584385",2342.88666666667,2648.21333333333,2493.77333333333
"chr13:52584599-52585123",402.066666666667,490.28,435.58
"chr13:52928660-52929836",1754.09666666667,1524.27333333333,1106.72666666667
"chr13:52967545-52968816",532.986666666667,522.666666666667,427.61
"chr13:52979973-52981087",1762.4,1621.97333333333,1528.51333333333
"chr13:52981179-52981981",1214.62,1039.81333333333,1000.43333333333
"chr13:53109776-53111173",321.153333333333,312.563333333333,435.66
"chr13:53120626-53121895",308.386666666667,392.453333333333,415.046666666667
"chr13:53158970-53160232",697.48,267.783333333333,217.98
"chr13:53184351-53185891",1610.88,1721.23333333333,884.453333333333
"chr13:53193962-53194508",321.8,359.983333333333,295.18
